real time	= 14148.869871[s]
user time	= 41614.004000[s]
system time	= 795.048000[s]
Execution Time	(total	= 1.414887e+04 [s])
Corrector		= 6.093565e+03 [s]	43.07 [%]
Predictor		= 3.329799e+03 [s]	23.53 [%]
Iteration		= 2.538563e+03 [s]	17.94 [%]
Fragmentation		= 1.232335e+03 [s]	 8.71 [%]
Orbital_Elements	= 3.659419e+01 [s]	 0.26 [%]
Collision_Judgement	= 2.530937e+00 [s]	 0.02 [%]
Energy			= 9.796300e-02 [s]	 0.00 [%]
Others			= 9.153850e+02 [s]	 6.47 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.437000e+09	  3	  3000	   415	1.857851237146844e-03	7.498942093324540e+02	1.366236855502594e+00
1.438000e+09	  3	  3000	   992	2.160850355801660e-03	7.498942093324540e+02	1.885757298562336e+00
1.439000e+09	  3	  3000	   588	1.436562369752117e-03	7.498942093324540e+02	2.406544403806143e+00
1.440000e+09	  3	  3000	  2715	1.686471300105807e-03	7.498942093324540e+02	2.928266932167542e+00
1.441000e+09	  3	  3000	  2330	1.410685549018067e-03	7.498942093324540e+02	3.448285882585554e+00
1.442000e+09	  3	  3000	  2989	1.786433112082997e-03	7.498942093324540e+02	3.969645114848366e+00
1.443000e+09	  3	  3000	   171	1.252303119150091e-03	7.498942093324540e+02	4.490827208415469e+00
1.444000e+09	  3	  3000	   276	2.351531981336740e-03	7.498942093324540e+02	5.012164858872245e+00
1.445000e+09	  3	  3000	  2427	1.501264614612684e-03	7.498942093324540e+02	5.532227681273215e+00
1.446000e+09	  3	  3000	   826	7.592923511462832e-04	7.498942093324540e+02	6.055422645005756e+00
1.447000e+09	  3	  3000	   573	1.600372117485415e-03	7.498942093324540e+02	6.573989447583614e+00
1.448000e+09	  3	  3000	   626	1.379642849833428e-03	7.498942093324540e+02	7.095659732225800e+00
1.449000e+09	  3	  3000	  2255	1.650247788547583e-03	7.498942093324540e+02	7.616125140326361e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.450000e+09	  3	  3000	  2674	1.281610487292747e-03	7.498942093324540e+02	8.138396290355967e+00
1.451000e+09	  3	  3000	  2774	1.386912126706701e-03	7.498942093324540e+02	8.658170651294926e+00
1.452000e+09	  3	  3000	  1728	1.444927215438986e-03	7.498942093324540e+02	9.180992528584186e+00
1.453000e+09	  3	  3000	   526	1.874857768775661e-03	7.498942093324540e+02	9.700943865271036e+00
1.454000e+09	  3	  3000	  1961	1.321942872291891e-03	7.498942093324540e+02	1.022204534318616e+01
1.455000e+09	  3	  3000	  2534	1.146863020679567e-03	7.498942093324540e+02	1.074252646524248e+01
1.456000e+09	  3	  3000	  2603	8.200063689309351e-04	7.498942093324540e+02	1.126446678035805e+01
1.457000e+09	  3	  3000	   263	1.178962024646599e-03	7.498942093324540e+02	1.178507845391240e+01
1.458000e+09	  3	  3000	   950	1.587517530861463e-03	7.498942093324540e+02	1.230663959505787e+01
1.459000e+09	  3	  3000	  2550	1.414755176636930e-03	7.498942093324540e+02	1.282664048681220e+01
1.460000e+09	  3	  3000	  2883	1.315961221834204e-03	7.498942093324540e+02	1.334856652780401e+01
1.461000e+09	  3	  3000	  2501	1.421645137488760e-03	7.498942093324540e+02	1.386900750541968e+01
1.462000e+09	  3	  3000	   669	1.140196681223696e-03	7.498942093324540e+02	1.439007147168561e+01
1.463000e+09	  3	  3000	  1643	2.042514179171897e-03	7.498942093324540e+02	1.491239537318178e+01
1.464000e+09	  3	  3000	  1392	1.529345198733278e-03	7.498942093324540e+02	1.543211538086426e+01
1.465000e+09	  3	  3000	  1874	1.583701462621098e-03	7.498942093324540e+02	1.595534594591093e+01
1.466000e+09	  3	  3000	  2231	1.618154807852340e-03	7.498942093324540e+02	1.647435766965546e+01
1.467000e+09	  3	  3000	  1987	2.079445109696791e-03	7.498942093324540e+02	1.699668032820177e+01
1.468000e+09	  3	  3000	  1860	1.326956413985358e-03	7.498942093324540e+02	1.751690067723799e+01
1.469000e+09	  3	  3000	  2874	1.655514525808797e-03	7.498942093324540e+02	1.803766678478278e+01
1.470000e+09	  3	  3000	  2527	1.613228216041397e-03	7.498942093324540e+02	1.855932263629181e+01
1.471000e+09	  3	  3000	  2995	1.853590009895659e-03	7.498942093324540e+02	1.908017428105482e+01
1.472000e+09	  3	  3000	  1152	1.585482051576273e-03	7.498942093324540e+02	1.960178746622942e+01
1.473000e+09	  3	  3000	    94	1.450771070325335e-03	7.498942093324540e+02	2.012278252551613e+01
1.474000e+09	  3	  3000	    22	9.441064511937932e-04	7.498942093324540e+02	2.064455496216151e+01
1.475000e+09	  3	  3000	  2517	1.875949954965528e-03	7.498942093324540e+02	2.116471079038900e+01
1.476000e+09	  3	  3000	   895	1.337238376314018e-03	7.498942093324540e+02	2.168600093204399e+01
1.477000e+09	  3	  3000	    69	1.892996222264438e-03	7.498942093324540e+02	2.220629222914024e+01
1.478000e+09	  3	  3000	  1157	2.074475049421711e-03	7.498942093324540e+02	2.272697221877047e+01
1.479000e+09	  3	  3000	  2873	1.366762765230788e-03	7.498942093324540e+02	2.324734400069892e+01
1.480000e+09	  3	  3000	  1299	1.064893983058475e-03	7.498942093324540e+02	2.376829376772410e+01
1.481000e+09	  3	  3000	  1913	1.597727517238603e-03	7.498942093324540e+02	2.428917231456319e+01
1.482000e+09	  3	  3000	   727	9.646495397066969e-04	7.498942093324540e+02	2.481060753975204e+01
1.483000e+09	  3	  3000	  2509	9.295400321752248e-04	7.498942093324540e+02	2.533146855832343e+01
1.484000e+09	  3	  3000	   128	1.921412085522047e-03	7.498942093324540e+02	2.585210312352965e+01
1.485000e+09	  3	  3000	  2684	1.149620941051237e-03	7.498942093324540e+02	2.637378365704473e+01
1.486000e+09	  3	  3000	  1775	1.598615692948030e-03	7.498942093324540e+02	2.689387765911506e+01
1.487000e+09	  3	  3000	  1297	1.632506873043053e-03	7.498942093324540e+02	2.741459232366870e+01
1.488000e+09	  3	  3000	  1092	2.168710635795999e-03	7.498942093324540e+02	2.793576836863965e+01
1.489000e+09	  3	  3000	   486	1.630176549094900e-03	7.498942093324540e+02	2.845569951803094e+01
1.490000e+09	  3	  3000	   922	1.298066689926878e-03	7.498942093324540e+02	2.897723005868808e+01
1.491000e+09	  3	  3000	  2499	1.588027117852398e-03	7.498942093324540e+02	2.949643930952196e+01
1.492000e+09	  3	  3000	  1176	2.289260580135436e-03	7.498942093324540e+02	3.001754504228660e+01
1.493000e+09	  3	  3000	  2108	1.463576589528368e-03	7.498942093324540e+02	3.053825685073821e+01
1.494000e+09	  3	  3000	  2163	1.942946783334031e-03	7.498942093324540e+02	3.105870203638848e+01
1.495000e+09	  3	  3000	  1311	1.870694487563921e-03	7.498942093324540e+02	3.157937729434606e+01
1.496000e+09	  3	  3000	   459	1.685974218974452e-03	7.498942093324540e+02	3.210038999980126e+01
1.497000e+09	  3	  3000	  1274	1.398940567066302e-03	7.498942093324540e+02	3.262111352000985e+01
1.498000e+09	  3	  3000	   888	1.399607628820433e-03	7.498942093324540e+02	3.314216444616696e+01
1.499000e+09	  3	  3000	   338	1.411428221852297e-03	7.498942093324540e+02	3.366112768668048e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+09	  3	  3000	  1961	1.129820035906757e-03	7.498942093324540e+02	3.418272628427734e+01
1.501000e+09	  3	  3000	  1194	1.146111318843292e-03	7.498942093324540e+02	3.470301286277957e+01
1.502000e+09	  3	  3000	  2236	1.237121697995955e-03	7.498942093324540e+02	3.522442023050795e+01
1.503000e+09	  3	  3000	  2143	1.316839639644156e-03	7.498942093324540e+02	3.574416892615178e+01
1.504000e+09	  3	  3000	  1409	1.428906897868691e-03	7.498942093324540e+02	3.626686057328067e+01
1.505000e+09	  3	  3000	  1803	4.097590307371735e-04	7.498942093324540e+02	3.678631914578715e+01
collision No.9	7.868807e+02[yr]	i=2, j=2268	r_ij=5.457591811290821e-05	radius[2]+radius[2268]=5.488448367094695e-05
1.506000e+09	  3	  3000	    64	1.666857471269745e-03	7.498942093324540e+02	3.730803521883223e+01
1.507000e+09	  3	  3000	   525	1.967036586839852e-03	7.498942093324540e+02	3.782821723286927e+01
1.508000e+09	  3	  3000	   334	2.387974476080340e-03	7.498942093324540e+02	3.834947333199597e+01
1.509000e+09	  3	  3000	  1602	1.289194033735669e-03	7.498942093324540e+02	3.887085335107136e+01
1.510000e+09	  3	  3000	  1799	1.346038072253445e-03	7.498942093324540e+02	3.939082813503779e+01
1.511000e+09	  3	  3000	  2321	1.842028947517014e-03	7.498942093324540e+02	3.991234949703054e+01
1.512000e+09	  3	  3000	  1422	1.392413186284620e-03	7.498942093324540e+02	4.043223378924023e+01
1.513000e+09	  3	  3000	  1595	1.098953881392089e-03	7.498942093324540e+02	4.095359608043167e+01
1.514000e+09	  3	  3000	  1976	2.065191687255286e-03	7.498942093324540e+02	4.147477816577025e+01
1.515000e+09	  3	  3000	  1833	1.717095069264211e-03	7.498942093324540e+02	4.199587570605306e+01
1.516000e+09	  3	  3000	  1680	1.382660263141058e-03	7.498942093324540e+02	4.251558713085549e+01
1.517000e+09	  3	  3000	   578	1.591438827395866e-03	7.498942093324540e+02	4.303662403197735e+01
1.518000e+09	  3	  3000	  2560	2.394703938942064e-03	7.498942093324540e+02	4.355573117673453e+01
1.519000e+09	  3	  3000	   960	1.866700848365980e-03	7.498942093324540e+02	4.407753338459369e+01
1.520000e+09	  3	  3000	   991	2.366243154824672e-03	7.498942093324540e+02	4.459772369715502e+01
1.521000e+09	  3	  3000	  1143	1.241212508168898e-03	7.498942093324540e+02	4.511845369420543e+01
1.522000e+09	  3	  3000	  2640	1.920902819294642e-03	7.498942093324540e+02	4.563907267405125e+01
1.523000e+09	  3	  3000	  1240	1.254920951949079e-03	7.498942093324540e+02	4.616053320690514e+01
1.524000e+09	  3	  3000	  2833	1.455426179159154e-03	7.498942093324540e+02	4.667915216472160e+01
1.525000e+09	  3	  3000	   734	1.631291487775066e-03	7.498942093324540e+02	4.720079880051154e+01
1.526000e+09	  3	  3000	  1338	1.510586399755314e-03	7.498942093324540e+02	4.772051722072020e+01
1.527000e+09	  3	  3000	  2754	1.079923371665436e-03	7.498942093324540e+02	4.824073055517742e+01
1.528000e+09	  3	  3000	  2933	2.854115429485588e-03	7.498942093324540e+02	4.876126911339222e+01
1.529000e+09	  3	  3000	  2734	2.238889808540458e-03	7.498942093324540e+02	4.928130172499092e+01
1.530000e+09	  3	  3000	  2412	2.790453437047990e-03	7.498942093324540e+02	4.980147163356856e+01
1.531000e+09	  3	  3000	   800	1.573016575911455e-03	7.498942093324540e+02	5.032181456254883e+01
1.532000e+09	  3	  3000	    64	1.188582918246969e-03	7.498942093324540e+02	5.084182992002706e+01
1.533000e+09	  3	  3000	  2335	1.228175662517313e-03	7.498942093324540e+02	5.136280789588248e+01
1.534000e+09	  3	  3000	  2241	1.767638550329277e-03	7.498942093324540e+02	5.188237367746532e+01
1.535000e+09	  3	  3000	  1017	2.082876038196413e-03	7.498942093324540e+02	5.240354059913027e+01
1.536000e+09	  3	  3000	   393	1.493565312023969e-03	7.498942093324540e+02	5.292440725172408e+01
1.537000e+09	  3	  3000	  2422	1.073921815238523e-03	7.498942093324540e+02	5.344342496063917e+01
1.538000e+09	  3	  3000	  1416	1.304964165045347e-03	7.498942093324540e+02	5.396515505287212e+01
1.539000e+09	  3	  3000	  2968	2.034873750988395e-03	7.498942093324540e+02	5.448426697791595e+01
1.540000e+09	  3	  3000	  1216	1.088784597690926e-03	7.498942093324540e+02	5.500579259018794e+01
1.541000e+09	  3	  3000	  1630	1.426106037324250e-03	7.498942093324540e+02	5.552524493864954e+01
1.542000e+09	  3	  3000	  1552	1.683588838121554e-03	7.498942093324540e+02	5.604745232223438e+01
1.543000e+09	  3	  3000	  2270	1.986607152251099e-03	7.498942093324540e+02	5.656588559016826e+01
1.544000e+09	  3	  3000	   754	1.513678038400646e-03	7.498942093324540e+02	5.708679136649290e+01
1.545000e+09	  3	  3000	   387	1.959084145064583e-03	7.498942093324540e+02	5.760634211200672e+01
1.546000e+09	  3	  3000	   436	2.044741996767633e-03	7.498942093324540e+02	5.812764119629856e+01
1.547000e+09	  3	  3000	  2147	1.817221693371517e-03	7.498942093324540e+02	5.864684996168491e+01
1.548000e+09	  3	  3000	   805	2.273777181414823e-03	7.498942093324540e+02	5.916807843471953e+01
1.549000e+09	  3	  3000	  2438	1.257553159293043e-03	7.498942093324540e+02	5.968790394283628e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.550000e+09	  3	  3000	  1353	1.788341738530626e-03	7.498942093324540e+02	6.020873683614730e+01
1.551000e+09	  3	  3000	  1259	2.021026581106825e-03	7.498942093324540e+02	6.072904626694746e+01
1.552000e+09	  3	  3000	  2368	1.631214222310987e-03	7.498942093324540e+02	6.124868094436281e+01
1.553000e+09	  3	  3000	  2751	1.403342387541820e-03	7.498942093324540e+02	6.176970217308512e+01
1.554000e+09	  3	  3000	  1515	1.052413438573378e-03	7.498942093324540e+02	6.229044889332420e+01
1.555000e+09	  3	  3000	   495	1.179262841179272e-03	7.498942093324540e+02	6.281083597183911e+01
1.556000e+09	  3	  3000	   713	1.529451164852305e-03	7.498942093324540e+02	6.333191115805486e+01
1.557000e+09	  3	  3000	  2485	1.327060016788465e-03	7.498942093324540e+02	6.385115965471259e+01
1.558000e+09	  3	  3000	    80	2.674441131383885e-03	7.498942093324540e+02	6.437189195888259e+01
1.559000e+09	  3	  3000	   260	1.742768970351144e-03	7.498942093324540e+02	6.489079016116598e+01
1.560000e+09	  3	  3000	   420	2.515824638747298e-03	7.498942093324540e+02	6.541090053375738e+01
1.561000e+09	  3	  3000	  2256	1.558324367205473e-03	7.498942093324540e+02	6.593233747739851e+01
1.562000e+09	  3	  3000	  2704	1.135339114753406e-03	7.498942093324540e+02	6.645026197681915e+01
1.563000e+09	  3	  3000	   898	1.447814221954538e-03	7.498942093324540e+02	6.697269485832022e+01
1.564000e+09	  3	  3000	  1020	1.447647742890007e-03	7.498942093324540e+02	6.749205441350369e+01
1.565000e+09	  3	  3000	  2959	2.282864005070450e-03	7.498942093324540e+02	6.801209026049656e+01
1.566000e+09	  3	  3000	  2549	1.828836782791082e-03	7.498942093324540e+02	6.853236871720686e+01
1.567000e+09	  3	  3000	   854	1.549559552696212e-03	7.498942093324540e+02	6.905281105499984e+01
1.568000e+09	  3	  3000	   870	1.608751417561848e-03	7.498942093324540e+02	6.957330231149314e+01
1.569000e+09	  3	  3000	  2009	1.757136507890475e-03	7.498942093324540e+02	7.009208955625142e+01
1.570000e+09	  3	  3000	    61	1.731014933607263e-03	7.498942093324540e+02	7.061354132706407e+01
1.571000e+09	  3	  3000	  1431	1.508048563817660e-03	7.498942093324540e+02	7.113151478643786e+01
1.572000e+09	  3	  3000	  1144	1.859897690928200e-03	7.498942093324540e+02	7.165413052663504e+01
1.573000e+09	  3	  3000	  2414	1.704761280677610e-03	7.498942093324540e+02	7.217153597553701e+01
1.574000e+09	  3	  3000	  1868	2.101750230044468e-03	7.498942093324540e+02	7.269289696457309e+01
1.575000e+09	  3	  3000	   136	1.417412202383540e-03	7.498942093324540e+02	7.321141281267408e+01
1.576000e+09	  3	  3000	  2961	1.394983307575043e-03	7.498942093324540e+02	7.373143041799750e+01
1.577000e+09	  3	  3000	   566	8.712134063209870e-04	7.498942093324540e+02	7.425314199117837e+01
1.578000e+09	  3	  3000	   471	2.524429278288402e-03	7.498942093324540e+02	7.477238229275946e+01
1.579000e+09	  3	  3000	   881	1.628444954405830e-03	7.498942093324540e+02	7.529379638888823e+01
1.580000e+09	  3	  3000	  1700	1.684596744742234e-03	7.498942093324540e+02	7.581320569442524e+01
1.581000e+09	  3	  3000	  1873	1.439591007097400e-03	7.498942093324540e+02	7.633277577472808e+01
1.582000e+09	  3	  3000	   490	1.395693455028542e-03	7.498942093324540e+02	7.685379855757125e+01
1.583000e+09	  3	  3000	  2130	2.002255074101895e-03	7.498942093324540e+02	7.737306036889910e+01
1.584000e+09	  3	  3000	  2074	1.255167069817389e-03	7.498942093324540e+02	7.789466104544556e+01
1.585000e+09	  3	  3000	  1593	1.654780495539272e-03	7.498942093324540e+02	7.841292373105883e+01
1.586000e+09	  3	  3000	  2673	1.775265931585508e-03	7.498942093324540e+02	7.893486300837941e+01
1.587000e+09	  3	  3000	  2264	1.523910880998770e-03	7.498942093324540e+02	7.945392929145197e+01
1.588000e+09	  3	  3000	  1126	1.712138247952918e-03	7.498942093324540e+02	7.997510069065055e+01
1.589000e+09	  3	  3000	   423	1.474352351499207e-03	7.498942093324540e+02	8.049427523182257e+01
1.590000e+09	  3	  3000	   349	1.555099282668081e-03	7.498942093324540e+02	8.101500439895739e+01
1.591000e+09	  3	  3000	  2748	1.523779129012187e-03	7.498942093324540e+02	8.153572217218343e+01
1.592000e+09	  3	  3000	  2377	1.966702616358941e-03	7.498942093324540e+02	8.205527725878358e+01
1.593000e+09	  3	  3000	   131	9.290711868399832e-04	7.498942093324540e+02	8.257653718759924e+01
1.594000e+09	  3	  3000	  2960	1.140836289587512e-03	7.498942093324540e+02	8.309700348102631e+01
1.595000e+09	  3	  3000	  2770	1.201492968129228e-03	7.498942093324540e+02	8.361567041462354e+01
1.596000e+09	  3	  3000	  1284	1.759311364702274e-03	7.498942093324540e+02	8.413635250882149e+01
1.597000e+09	  3	  3000	   395	1.443665712004527e-03	7.498942093324540e+02	8.465715292985884e+01
1.598000e+09	  3	  3000	    49	1.366883622185853e-03	7.498942093324540e+02	8.517721823812720e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[49]	= 8.588383e-03
E_error	= 8.846053118510750e-01
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.598000000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14181.228092[s]
user time	= 41751.184000[s]
system time	= 791.080000[s]
Execution Time	(total	= 1.418123e+04 [s])
Corrector		= 6.117125e+03 [s]	43.14 [%]
Predictor		= 3.312910e+03 [s]	23.36 [%]
Iteration		= 2.559584e+03 [s]	18.05 [%]
Fragmentation		= 1.264318e+03 [s]	 8.92 [%]
Collision_Judgement	= 2.575727e+00 [s]	 0.02 [%]
Energy			= 7.721100e-02 [s]	 0.00 [%]
Orbital_Elements	= 1.923000e-03 [s]	 0.00 [%]
Others			= 9.246358e+02 [s]	 6.52 [%]
-----
myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_ecc5E-2_frag_noacc/rand03/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.598000e+09	  3	  3000	    49	1.366883622185853e-03	7.498942093324540e+02	8.517721823812720e+01
1.599000e+09	  3	  3000	  1088	1.967079913449719e-03	7.498942093324540e+02	8.569544469083610e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.600000e+09	  3	  3000	  2036	1.514749014866180e-03	7.498942093324540e+02	8.621689689568122e+01
1.601000e+09	  3	  3000	   203	1.682481380938596e-03	7.498942093324540e+02	8.673625683215664e+01
1.602000e+09	  3	  3000	   576	1.507096748226579e-03	7.498942093324540e+02	8.725601797459173e+01
1.603000e+09	  3	  3000	  1155	1.528493474278753e-03	7.498942093324540e+02	8.777670992137496e+01
1.604000e+09	  3	  3000	  2718	2.419503571482262e-03	7.498942093324540e+02	8.829610730018707e+01
collision No.10	8.385749e+02[yr]	i=2, j=1652	r_ij=5.269621564363982e-05	radius[2]+radius[1652]=5.325908096049585e-05
1.605000e+09	  3	  3000	  2149	1.330775195614547e-03	7.498942093324540e+02	8.881664141545058e+01
1.606000e+09	  3	  3000	  1252	1.978917502371047e-03	7.498942093324540e+02	8.933683096183697e+01
1.607000e+09	  3	  3000	  2946	1.323224695515253e-03	7.498942093324540e+02	8.985658343820867e+01
1.608000e+09	  3	  3000	  1897	1.400377074244922e-03	7.498942093324540e+02	9.037760046773063e+01
1.609000e+09	  3	  3000	   571	1.769640391755280e-03	7.498942093324540e+02	9.089722575682843e+01
1.610000e+09	  3	  3000	  1354	1.885757998794672e-03	7.498942093324540e+02	9.141890359557712e+01
1.611000e+09	  3	  3000	  2195	1.399136359029005e-03	7.498942093324540e+02	9.193757191981896e+01
1.612000e+09	  3	  3000	  3002	1.700401831236269e-03	7.498942093324540e+02	9.245863052138775e+01
1.613000e+09	  3	  3000	  2697	1.169726913155239e-03	7.498942093324540e+02	9.297751337664651e+01
1.614000e+09	  3	  3000	  2325	1.819896788067474e-03	7.498942093324540e+02	9.349886411851290e+01
1.615000e+09	  3	  3000	  1241	1.288806824576502e-03	7.498942093324540e+02	9.401851005405410e+01
1.616000e+09	  3	  3000	   231	1.720817080312255e-03	7.498942093324540e+02	9.453937068664655e+01
1.617000e+09	  3	  3000	   132	2.077559932548123e-03	7.498942093324540e+02	9.505902536357199e+01
1.618000e+09	  3	  3000	  2807	2.597430271326073e-03	7.498942093324540e+02	9.557844464843150e+01
1.619000e+09	  3	  3000	   599	1.141115507831163e-03	7.498942093324540e+02	9.609891042746659e+01
collision No.11	8.462713e+02[yr]	i=2, j=1902	r_ij=5.542165689773453e-05	radius[2]+radius[1902]=5.549777846155588e-05
1.620000e+09	  3	  3000	   761	1.257604129491566e-03	7.498942093324540e+02	9.661908907756775e+01
1.621000e+09	  3	  3000	   857	1.936229074556076e-03	7.498942093324540e+02	9.713845340655099e+01
1.622000e+09	  3	  3000	   392	1.992731422358960e-03	7.498942093324540e+02	9.765883566902293e+01
1.623000e+09	  3	  3000	   906	1.082451811903755e-03	7.498942093324540e+02	9.817768566610843e+01
1.624000e+09	  3	  3000	  2203	1.435988145464861e-03	7.498942093324540e+02	9.869863974655138e+01
1.625000e+09	  3	  3000	   606	1.420643625624255e-03	7.498942093324540e+02	9.921848944524412e+01
1.626000e+09	  3	  3000	  2347	1.330120580142755e-03	7.498942093324540e+02	9.973903933497417e+01
1.627000e+09	  3	  3000	  2651	1.446132364516876e-03	7.498942093324540e+02	1.002599625919035e+02
1.628000e+09	  3	  3000	   250	1.202160952348194e-03	7.498942093324540e+02	1.007790183347607e+02
1.629000e+09	  3	  3000	   469	1.533949481867527e-03	7.498942093324540e+02	1.013004183070428e+02
1.630000e+09	  3	  3000	    18	1.278310663293355e-03	7.498942093324540e+02	1.018170945219338e+02
1.631000e+09	  3	  3000	  2789	1.363255915891569e-03	7.498942093324540e+02	1.023394722306505e+02
1.632000e+09	  3	  3000	  2037	1.379242854136057e-03	7.498942093324540e+02	1.028583853427792e+02
1.633000e+09	  3	  3000	  1346	1.161793742688118e-03	7.498942093324540e+02	1.033788607877866e+02
1.634000e+09	  3	  3000	   796	1.791657443368332e-03	7.498942093324540e+02	1.038992532079793e+02
1.635000e+09	  3	  3000	   601	1.441724012422587e-03	7.498942093324540e+02	1.044188552866994e+02
1.636000e+09	  3	  3000	  2394	8.878337353017944e-04	7.498942093324540e+02	1.049404451578504e+02
1.637000e+09	  3	  3000	   282	2.172513937614378e-03	7.498942093324540e+02	1.054596765539406e+02
1.638000e+09	  3	  3000	  2392	1.577373640861682e-03	7.498942093324540e+02	1.059810329414541e+02
1.639000e+09	  3	  3000	  2822	1.045958509721502e-03	7.498942093324540e+02	1.064997104596582e+02
1.640000e+09	  3	  3000	   388	2.111021152358351e-03	7.498942093324540e+02	1.070212861469689e+02
1.641000e+09	  3	  3000	  1474	1.345445093804298e-03	7.498942093324540e+02	1.075408649328277e+02
1.642000e+09	  3	  3000	  2505	1.512205196717517e-03	7.498942093324540e+02	1.080625969233307e+02
1.643000e+09	  3	  3000	   175	1.114301125092421e-03	7.498942093324540e+02	1.085817155248386e+02
1.644000e+09	  3	  3000	  2683	1.605862590846452e-03	7.498942093324540e+02	1.091022262877130e+02
1.645000e+09	  3	  3000	   293	1.469896968875826e-03	7.498942093324540e+02	1.096213725097767e+02
1.646000e+09	  3	  3000	   450	1.633263055645616e-03	7.498942093324540e+02	1.101436553733192e+02
1.647000e+09	  3	  3000	  1695	1.649202709148658e-03	7.498942093324540e+02	1.106613831984209e+02
1.648000e+09	  3	  3000	  2495	1.392208657602780e-03	7.498942093324540e+02	1.111836093817302e+02
1.649000e+09	  3	  3000	  2267	2.278056793267861e-03	7.498942093324540e+02	1.117020136882747e+02
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.650000e+09	  3	  3000	   833	1.774198658931147e-03	7.498942093324540e+02	1.122237162320949e+02
1.651000e+09	  3	  3000	   145	1.413019330051859e-03	7.498942093324540e+02	1.127433953722701e+02
1.652000e+09	  3	  3000	  1113	1.077075801020758e-03	7.498942093324540e+02	1.132631354890677e+02
1.653000e+09	  3	  3000	  1781	1.250802762709801e-03	7.498942093324540e+02	1.137846609854341e+02
1.654000e+09	  3	  3000	  2067	9.417008403151368e-04	7.498942093324540e+02	1.143043840447306e+02
1.655000e+09	  3	  3000	  2464	1.843644728505543e-03	7.498942093324540e+02	1.148248914488226e+02
1.656000e+09	  3	  3000	  1580	1.755738927005794e-03	7.498942093324540e+02	1.153455625899288e+02
1.657000e+09	  3	  3000	   284	1.913985065653658e-03	7.498942093324540e+02	1.158659922658751e+02
1.658000e+09	  3	  3000	  1211	1.607255686655099e-03	7.498942093324540e+02	1.163851806097882e+02
1.659000e+09	  3	  3000	  1266	1.357229875508431e-03	7.498942093324540e+02	1.169066454949310e+02
1.660000e+09	  3	  3000	  2746	1.946425372854684e-03	7.498942093324540e+02	1.174266323763091e+02
1.661000e+09	  3	  3000	  2571	1.758824768897094e-03	7.498942093324540e+02	1.179464399622412e+02
1.662000e+09	  3	  3000	   323	1.277680087918375e-03	7.498942093324540e+02	1.184673546828471e+02
1.663000e+09	  3	  3000	  2262	2.119910963237116e-03	7.498942093324540e+02	1.189876355324200e+02
1.664000e+09	  3	  3000	    93	1.189870461293877e-03	7.498942093324540e+02	1.195078686617426e+02
1.665000e+09	  3	  3000	  2547	1.713946655373921e-03	7.498942093324540e+02	1.200280199359562e+02
1.666000e+09	  3	  3000	   343	1.365374205994029e-03	7.498942093324540e+02	1.205475498890946e+02
1.667000e+09	  3	  3000	   181	1.649246795786294e-03	7.498942093324540e+02	1.210685911826605e+02
1.668000e+09	  3	  3000	  2177	2.491632315996422e-03	7.498942093324540e+02	1.215882725554153e+02
1.669000e+09	  3	  3000	    50	1.478949698009176e-03	7.498942093324540e+02	1.221082986241038e+02
1.670000e+09	  3	  3000	  2467	1.892108968661283e-03	7.498942093324540e+02	1.226272872641256e+02
1.671000e+09	  3	  3000	  2304	1.025052769504605e-03	7.498942093324540e+02	1.231485333109875e+02
1.672000e+09	  3	  3000	  1650	1.427753671714943e-03	7.498942093324540e+02	1.236689000496604e+02
1.673000e+09	  3	  3000	  2909	1.186733201828759e-03	7.498942093324540e+02	1.241884421698321e+02
1.674000e+09	  3	  3000	  2787	2.025163057812468e-03	7.498942093324540e+02	1.247100496054567e+02
1.675000e+09	  3	  3000	   462	2.025203381383708e-03	7.498942093324540e+02	1.252281827747574e+02
