myid = 37	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand38/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/
N_tr	1000
N_p	1
RAND_SEED	RAND_SEED
STEP_INTERVAL	1.0E6
BREAK_TIME	14200.0
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	0
RELOCATE_PARTICLE	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*1.0)
PLANET_INC	((0.01*1.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*1)
ECC_RMS	(0.01*1.0)
INC_RMS	((0.01*1.0)*0.5)
DELTA_HILL	10.0
T_MAX	(2.0*3.14159265358979323846*1.0E4)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	(sqrt(sqrt(sqrt(10.0))))
-----
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.172000e+09	  1	  1000	   663	1.514819185377482e-03	7.498942093324542e+03	2.283110608747340e+03
6.173000e+09	  1	  1000	   913	3.052616890775799e-03	7.498942093324542e+03	2.284697864155164e+03
6.174000e+09	  1	  1000	    60	8.906710812578878e-04	7.498942093324542e+03	2.286282637182217e+03
6.175000e+09	  1	  1000	    81	1.244757212527215e-03	7.498942093324542e+03	2.287869703402430e+03
6.176000e+09	  1	  1000	   703	1.138864573638127e-03	7.498942093324542e+03	2.289456581573935e+03
6.177000e+09	  1	  1000	   841	1.539324734035505e-03	7.498942093324542e+03	2.291041274001597e+03
6.178000e+09	  1	  1000	   723	1.478539156847748e-03	7.498942093324542e+03	2.292628539065936e+03
6.179000e+09	  1	  1000	   909	1.418280458903251e-03	7.498942093324542e+03	2.294214311663425e+03
6.180000e+09	  1	  1000	   514	1.561414472458879e-03	7.498942093324542e+03	2.295800575615741e+03
6.181000e+09	  1	  1000	   931	1.788866020274082e-03	7.498942093324542e+03	2.297386160495047e+03
6.182000e+09	  1	  1000	   936	1.328023623475731e-03	7.498942093324542e+03	2.298972006309461e+03
6.183000e+09	  1	  1000	   142	1.511555446557346e-03	7.498942093324542e+03	2.300559020426126e+03
6.184000e+09	  1	  1000	   221	1.553787481614223e-03	7.498942093324542e+03	2.302144465563592e+03
6.185000e+09	  1	  1000	   485	1.173961789128352e-03	7.498942093324542e+03	2.303730198684736e+03
6.186000e+09	  1	  1000	   492	1.350077487213401e-03	7.498942093324542e+03	2.305317388840588e+03
6.187000e+09	  1	  1000	   385	1.192946588664508e-03	7.498942093324542e+03	2.306901563564904e+03
6.188000e+09	  1	  1000	   511	1.453541582469737e-03	7.498942093324542e+03	2.308490364441897e+03
6.189000e+09	  1	  1000	   616	1.160746145372264e-03	7.498942093324542e+03	2.310073024520889e+03
6.190000e+09	  1	  1000	   904	1.460776215839745e-03	7.498942093324542e+03	2.311661120079798e+03
6.191000e+09	  1	  1000	   979	1.437623300207584e-03	7.498942093324542e+03	2.313244149494984e+03
6.192000e+09	  1	  1000	   622	1.434975135587096e-03	7.498942093324542e+03	2.314831881123915e+03
6.193000e+09	  1	  1000	   754	1.493342333850121e-03	7.498942093324542e+03	2.316416162618436e+03
6.194000e+09	  1	  1000	   791	2.058130463244013e-03	7.498942093324542e+03	2.318003914256033e+03
6.195000e+09	  1	  1000	   159	1.413551542100211e-03	7.498942093324542e+03	2.319588753513617e+03
6.196000e+09	  1	  1000	   575	1.748122884991074e-03	7.498942093324542e+03	2.321175869591955e+03
6.197000e+09	  1	  1000	   324	1.911528108550167e-03	7.498942093324542e+03	2.322761037051474e+03
6.198000e+09	  1	  1000	   938	2.588787886783990e-03	7.498942093324542e+03	2.324347119721066e+03
6.199000e+09	  1	  1000	   269	1.349020991943509e-03	7.498942093324542e+03	2.325934406102534e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.200000e+09	  1	  1000	   539	1.557360127462862e-03	7.498942093324542e+03	2.327519051468028e+03
6.201000e+09	  1	  1000	   385	2.582639102426825e-03	7.498942093324542e+03	2.329106265473294e+03
6.202000e+09	  1	  1000	   221	1.553596424219912e-03	7.498942093324542e+03	2.330691348455336e+03
6.203000e+09	  1	  1000	   193	1.488514612262383e-03	7.498942093324542e+03	2.332278854493751e+03
6.204000e+09	  1	  1000	   773	1.785559480182005e-03	7.498942093324542e+03	2.333862675465422e+03
6.205000e+09	  1	  1000	   657	1.529183931242093e-03	7.498942093324542e+03	2.335452363440602e+03
6.206000e+09	  1	  1000	    36	1.482139249148503e-03	7.498942093324542e+03	2.337033841497409e+03
6.207000e+09	  1	  1000	   646	1.194676030367558e-03	7.498942093324542e+03	2.338622385585466e+03
6.208000e+09	  1	  1000	   647	1.801399168817869e-03	7.498942093324542e+03	2.340207430979803e+03
6.209000e+09	  1	  1000	   278	1.163825233559768e-03	7.498942093324542e+03	2.341793550444474e+03
6.210000e+09	  1	  1000	   854	2.414543748619737e-03	7.498942093324542e+03	2.343380394002549e+03
6.211000e+09	  1	  1000	  1000	1.128415323419833e-03	7.498942093324542e+03	2.344965475250117e+03
6.212000e+09	  1	  1000	   583	1.764404120374867e-03	7.498942093324542e+03	2.346553817970214e+03
6.213000e+09	  1	  1000	   648	1.704912058060448e-03	7.498942093324542e+03	2.348136140911577e+03
6.214000e+09	  1	  1000	   132	1.515812590497132e-03	7.498942093324542e+03	2.349726366884246e+03
6.215000e+09	  1	  1000	  1001	1.724794954862593e-03	7.498942093324542e+03	2.351310346171384e+03
6.216000e+09	  1	  1000	   993	1.581034492329630e-03	7.498942093324542e+03	2.352895969730022e+03
6.217000e+09	  1	  1000	   425	1.495187019982812e-03	7.498942093324542e+03	2.354484173790867e+03
6.218000e+09	  1	  1000	   375	1.040983813378198e-03	7.498942093324542e+03	2.356067385922106e+03
6.219000e+09	  1	  1000	    60	9.994108650599556e-04	7.498942093324542e+03	2.357657471822276e+03
6.220000e+09	  1	  1000	   988	1.451344654771330e-03	7.498942093324542e+03	2.359239065777514e+03
6.221000e+09	  1	  1000	   338	2.889402477765072e-03	7.498942093324542e+03	2.360829517454455e+03
6.222000e+09	  1	  1000	   156	1.723394114761612e-03	7.498942093324542e+03	2.362413781916726e+03
6.223000e+09	  1	  1000	   153	1.623648679161068e-03	7.498942093324542e+03	2.364000812452558e+03
6.224000e+09	  1	  1000	   881	1.895549977459039e-03	7.498942093324542e+03	2.365587402319958e+03
6.225000e+09	  1	  1000	   872	1.281307010583328e-03	7.498942093324542e+03	2.367172110525977e+03
6.226000e+09	  1	  1000	   656	1.175754204224355e-03	7.498942093324542e+03	2.368758691859597e+03
6.227000e+09	  1	  1000	   571	1.698392351374565e-03	7.498942093324542e+03	2.370345199984328e+03
6.228000e+09	  1	  1000	   563	2.416105557310468e-03	7.498942093324542e+03	2.371928992039730e+03
6.229000e+09	  1	  1000	    34	2.262719851398279e-03	7.498942093324542e+03	2.373518749985701e+03
6.230000e+09	  1	  1000	   498	1.143477992628915e-03	7.498942093324542e+03	2.375101071325895e+03
6.231000e+09	  1	  1000	   742	1.469179073765585e-03	7.498942093324542e+03	2.376689176490670e+03
6.232000e+09	  1	  1000	   797	1.168607936649190e-03	7.498942093324542e+03	2.378274762467777e+03
6.233000e+09	  1	  1000	   233	1.645819462815036e-03	7.498942093324542e+03	2.379861159728034e+03
6.234000e+09	  1	  1000	   628	1.620004390726201e-03	7.498942093324542e+03	2.381447259985945e+03
6.235000e+09	  1	  1000	   426	9.085508938308010e-04	7.498942093324542e+03	2.383035029741875e+03
6.236000e+09	  1	  1000	   212	1.466532027436565e-03	7.498942093324542e+03	2.384620363365470e+03
6.237000e+09	  1	  1000	    37	1.576815295840036e-03	7.498942093324542e+03	2.386207655377264e+03
6.238000e+09	  1	  1000	   880	1.143599642074080e-03	7.498942093324542e+03	2.387790807498855e+03
6.239000e+09	  1	  1000	   331	1.445394168801094e-03	7.498942093324542e+03	2.389379879228142e+03
6.240000e+09	  1	  1000	   540	1.352261389092583e-03	7.498942093324542e+03	2.390964776264896e+03
6.241000e+09	  1	  1000	   623	1.624684205367788e-03	7.498942093324542e+03	2.392551657536618e+03
6.242000e+09	  1	  1000	   819	1.789068361173569e-03	7.498942093324542e+03	2.394136321670245e+03
6.243000e+09	  1	  1000	   228	1.518754410620127e-03	7.498942093324542e+03	2.395720303984956e+03
6.244000e+09	  1	  1000	   417	1.246065335045646e-03	7.498942093324542e+03	2.397308806085262e+03
6.245000e+09	  1	  1000	   925	1.163794162491590e-03	7.498942093324542e+03	2.398892343541267e+03
6.246000e+09	  1	  1000	   371	1.772890530351324e-03	7.498942093324542e+03	2.400481957550382e+03
6.247000e+09	  1	  1000	   671	1.656425369136450e-03	7.498942093324542e+03	2.402066143194032e+03
6.248000e+09	  1	  1000	   326	1.867038942923989e-03	7.498942093324542e+03	2.403653726687296e+03
6.249000e+09	  1	  1000	    47	1.674369242943001e-03	7.498942093324542e+03	2.405236447450039e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.250000e+09	  1	  1000	   481	2.532060542873681e-03	7.498942093324542e+03	2.406822797947176e+03
6.251000e+09	  1	  1000	   641	1.670176954676799e-03	7.498942093324542e+03	2.408409208948210e+03
6.252000e+09	  1	  1000	   219	2.237406741619379e-03	7.498942093324542e+03	2.409996144238082e+03
6.253000e+09	  1	  1000	   992	2.084697296349222e-03	7.498942093324542e+03	2.411580665507850e+03
6.254000e+09	  1	  1000	   389	1.361594596128624e-03	7.498942093324542e+03	2.413169572666680e+03
6.255000e+09	  1	  1000	   949	1.522156206196966e-03	7.498942093324542e+03	2.414752399546559e+03
6.256000e+09	  1	  1000	   851	1.836603822475081e-03	7.498942093324542e+03	2.416341943912893e+03
6.257000e+09	  1	  1000	   700	1.110025906840476e-03	7.498942093324542e+03	2.417924555500708e+03
6.258000e+09	  1	  1000	   182	1.786462645040260e-03	7.498942093324542e+03	2.419514522085021e+03
6.259000e+09	  1	  1000	   176	1.730962667484075e-03	7.498942093324542e+03	2.421097317088799e+03
6.260000e+09	  1	  1000	    53	1.480441415042148e-03	7.498942093324542e+03	2.422686066711265e+03
6.261000e+09	  1	  1000	   991	1.546444166817752e-03	7.498942093324542e+03	2.424270006618865e+03
6.262000e+09	  1	  1000	   648	1.466110815070694e-03	7.498942093324542e+03	2.425857371805376e+03
6.263000e+09	  1	  1000	   151	1.226219736565734e-03	7.498942093324542e+03	2.427441792218303e+03
6.264000e+09	  1	  1000	   781	1.258194214252952e-03	7.498942093324542e+03	2.429029585580811e+03
6.265000e+09	  1	  1000	   269	2.105259424549554e-03	7.498942093324542e+03	2.430614775438804e+03
6.266000e+09	  1	  1000	   861	1.487096263724482e-03	7.498942093324542e+03	2.432201156093328e+03
6.267000e+09	  1	  1000	   471	3.041447209658535e-03	7.498942093324542e+03	2.433786961676984e+03
6.268000e+09	  1	  1000	   673	1.359833598266045e-03	7.498942093324542e+03	2.435372738807232e+03
6.269000e+09	  1	  1000	   974	1.609314103993840e-03	7.498942093324542e+03	2.436958689140833e+03
6.270000e+09	  1	  1000	   662	1.555900581136547e-03	7.498942093324542e+03	2.438546169868815e+03
6.271000e+09	  1	  1000	   428	7.632537019489410e-04	7.498942093324542e+03	2.440130706435008e+03
6.272000e+09	  1	  1000	   923	1.447587428368724e-03	7.498942093324542e+03	2.441717497230333e+03
6.273000e+09	  1	  1000	   660	1.569855943169822e-03	7.498942093324542e+03	2.443302756995474e+03
6.274000e+09	  1	  1000	   436	1.329341018715372e-03	7.498942093324542e+03	2.444888832310593e+03
6.275000e+09	  1	  1000	   364	2.265108679888926e-03	7.498942093324542e+03	2.446476857707913e+03
6.276000e+09	  1	  1000	   409	1.816784541605446e-03	7.498942093324542e+03	2.448061161280337e+03
6.277000e+09	  1	  1000	   608	1.207409629430188e-03	7.498942093324542e+03	2.449649213667217e+03
6.278000e+09	  1	  1000	   145	1.570388500661199e-03	7.498942093324542e+03	2.451233077471546e+03
6.279000e+09	  1	  1000	   833	1.535372060494667e-03	7.498942093324542e+03	2.452821943040146e+03
6.280000e+09	  1	  1000	   388	1.567546139194342e-03	7.498942093324542e+03	2.454403986416272e+03
6.281000e+09	  1	  1000	   334	7.732528428561208e-04	7.498942093324542e+03	2.455995551395888e+03
6.282000e+09	  1	  1000	   704	1.371372185492265e-03	7.498942093324542e+03	2.457577046241082e+03
6.283000e+09	  1	  1000	   138	1.487910208176630e-03	7.498942093324542e+03	2.459166030018474e+03
6.284000e+09	  1	  1000	   235	1.435900658782754e-03	7.498942093324542e+03	2.460750119572183e+03
6.285000e+09	  1	  1000	   395	1.537892202131630e-03	7.498942093324542e+03	2.462337260900246e+03
6.286000e+09	  1	  1000	   253	1.585161477340531e-03	7.498942093324542e+03	2.463923467571618e+03
6.287000e+09	  1	  1000	   241	1.522775304959252e-03	7.498942093324542e+03	2.465508899511464e+03
6.288000e+09	  1	  1000	   647	1.621975166300898e-03	7.498942093324542e+03	2.467094292464674e+03
6.289000e+09	  1	  1000	   124	1.859902495679806e-03	7.498942093324542e+03	2.468678037494628e+03
6.290000e+09	  1	  1000	   430	1.583821747517753e-03	7.498942093324542e+03	2.470263204740452e+03
6.291000e+09	  1	  1000	   494	1.371639875806223e-03	7.498942093324542e+03	2.471848547713103e+03
6.292000e+09	  1	  1000	   676	1.437386039894589e-03	7.498942093324542e+03	2.473436164272533e+03
6.293000e+09	  1	  1000	   317	1.565048281824519e-03	7.498942093324542e+03	2.475020689586306e+03
6.294000e+09	  1	  1000	   710	1.347611268744201e-03	7.498942093324542e+03	2.476608177682687e+03
6.295000e+09	  1	  1000	    86	1.033392552076494e-03	7.498942093324542e+03	2.478193025280737e+03
6.296000e+09	  1	  1000	   825	1.469864122168294e-03	7.498942093324542e+03	2.479778664184576e+03
6.297000e+09	  1	  1000	   911	1.362442987083751e-03	7.498942093324542e+03	2.481362944606194e+03
6.298000e+09	  1	  1000	   570	1.623946356240294e-03	7.498942093324542e+03	2.482945696421534e+03
6.299000e+09	  1	  1000	   994	1.717755710076470e-03	7.498942093324542e+03	2.484534347853706e+03
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.300000e+09	  1	  1000	   785	1.173784014536516e-03	7.498942093324542e+03	2.486115293555885e+03
6.301000e+09	  1	  1000	   951	1.560742843310141e-03	7.498942093324542e+03	2.487701618449018e+03
6.302000e+09	  1	  1000	   630	1.451571550792616e-03	7.498942093324542e+03	2.489284654954704e+03
6.303000e+09	  1	  1000	   775	1.430180109907008e-03	7.498942093324542e+03	2.490871110414436e+03
6.304000e+09	  1	  1000	   232	1.645557566604035e-03	7.498942093324542e+03	2.492454919190106e+03
6.305000e+09	  1	  1000	   402	1.769657507893540e-03	7.498942093324542e+03	2.494042787377524e+03
6.306000e+09	  1	  1000	   493	1.561418753637594e-03	7.498942093324542e+03	2.495627268827892e+03
6.307000e+09	  1	  1000	   470	1.126213803754323e-03	7.498942093324542e+03	2.497214464487250e+03
6.308000e+09	  1	  1000	    50	2.215815239329246e-03	7.498942093324542e+03	2.498798178970032e+03
6.309000e+09	  1	  1000	   961	1.386840834167886e-03	7.498942093324542e+03	2.500385251034152e+03
-----
dt_[947]	= 2.221284e-05
E_error	= -5.463687577481137e-04
L_error	= 7.314171616712258e+14
dE_correct	= 0.000000000000000e+00
step	= 6.309425162000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 9338.235909[s]
user time	= 8203.964000[s]
system time	= 1116.028000[s]
Execution Time	(total	= 9.338236e+03 [s])
Corrector		= 3.940184e+03 [s]	42.19 [%]
Predictor		= 2.332682e+03 [s]	24.98 [%]
Iteration		= 1.989510e+03 [s]	21.30 [%]
Orbital_Elements	= 1.766061e+01 [s]	 0.19 [%]
Collision_Judgement	= 1.850201e+00 [s]	 0.02 [%]
Energy			= 2.359700e-02 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.056326e+03 [s]	11.31 [%]
-----
myid = 37	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand38/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.309425e+09	  1	  1000	   947	3.535283202885953e-06	9.999999999999978e+03	1.702593059237568e-06
-----
dt_[947]	= 2.221284e-05
E_error	= 1.000000000000000e+00
L_error	= -1.000000000000000e+00
dE_correct	= 0.000000000000000e+00
step	= 6.309425000000000e+09
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 0.099581[s]
user time	= 0.012000[s]
system time	= 0.008000[s]
Execution Time	(total	= 9.958100e-02 [s])
Orbital_Elements	= 3.630000e-04 [s]	 0.36 [%]
Energy			= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 9.921800e-02 [s]	99.64 [%]
-----
myid = 37	numprocs = 40
OMP_NUM_THREADS: 1
threads: 1
. 
file: '../data/Ntr1E3_t1E4_dtlog_Mtot3E-5_ecc1E-2_nofrag_noacc/rand38/tempread.dat' exists.
i=2	ecc is nan.
i=2	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	inc is nan.
i=2	omega is nan.
i=2	Omega is nan.
i=3	ecc is nan.
i=3	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	inc is nan.
i=3	omega is nan.
i=3	Omega is nan.
i=4	ecc is nan.
i=4	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=4	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=4	inc is nan.
i=4	omega is nan.
i=4	Omega is nan.
i=5	ecc is nan.
i=5	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=5	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=5	inc is nan.
i=5	omega is nan.
i=5	Omega is nan.
i=6	ecc is nan.
i=6	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=6	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=6	inc is nan.
i=6	omega is nan.
i=6	Omega is nan.
i=7	ecc is nan.
i=7	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=7	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=7	inc is nan.
i=7	omega is nan.
i=7	Omega is nan.
i=8	ecc is nan.
i=8	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=8	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=8	inc is nan.
i=8	omega is nan.
i=8	Omega is nan.
i=9	ecc is nan.
i=9	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=9	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=9	inc is nan.
i=9	omega is nan.
i=9	Omega is nan.
i=10	ecc is nan.
i=10	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=10	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=10	inc is nan.
i=10	omega is nan.
i=10	Omega is nan.
i=11	ecc is nan.
i=11	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=11	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=11	inc is nan.
i=11	omega is nan.
i=11	Omega is nan.
i=12	ecc is nan.
i=12	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=12	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=12	inc is nan.
i=12	omega is nan.
i=12	Omega is nan.
i=13	ecc is nan.
i=13	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=13	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=13	inc is nan.
i=13	omega is nan.
i=13	Omega is nan.
i=14	ecc is nan.
i=14	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=14	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=14	inc is nan.
i=14	omega is nan.
i=14	Omega is nan.
i=15	ecc is nan.
i=15	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=15	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=15	inc is nan.
i=15	omega is nan.
i=15	Omega is nan.
i=16	ecc is nan.
i=16	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=16	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=16	inc is nan.
i=16	omega is nan.
i=16	Omega is nan.
i=17	ecc is nan.
i=17	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=17	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=17	inc is nan.
i=17	omega is nan.
i=17	Omega is nan.
i=18	ecc is nan.
i=18	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=18	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=18	inc is nan.
i=18	omega is nan.
i=18	Omega is nan.
i=19	ecc is nan.
i=19	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=19	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=19	inc is nan.
i=19	omega is nan.
i=19	Omega is nan.
i=20	ecc is nan.
i=20	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=20	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=20	inc is nan.
i=20	omega is nan.
i=20	Omega is nan.
i=21	ecc is nan.
i=21	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=21	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=21	inc is nan.
i=21	omega is nan.
i=21	Omega is nan.
i=22	ecc is nan.
i=22	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=22	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=22	inc is nan.
i=22	omega is nan.
i=22	Omega is nan.
i=23	ecc is nan.
i=23	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=23	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=23	inc is nan.
i=23	omega is nan.
i=23	Omega is nan.
i=24	ecc is nan.
i=24	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=24	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=24	inc is nan.
i=24	omega is nan.
i=24	Omega is nan.
i=25	ecc is nan.
i=25	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=25	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=25	inc is nan.
i=25	omega is nan.
i=25	Omega is nan.
i=26	ecc is nan.
i=26	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=26	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=26	inc is nan.
i=26	omega is nan.
i=26	Omega is nan.
i=27	ecc is nan.
i=27	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=27	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=27	inc is nan.
i=27	omega is nan.
i=27	Omega is nan.
i=28	ecc is nan.
i=28	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=28	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=28	inc is nan.
i=28	omega is nan.
i=28	Omega is nan.
i=29	ecc is nan.
i=29	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=29	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=29	inc is nan.
i=29	omega is nan.
i=29	Omega is nan.
i=30	ecc is nan.
i=30	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=30	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=30	inc is nan.
i=30	omega is nan.
i=30	Omega is nan.
i=31	ecc is nan.
i=31	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=31	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=31	inc is nan.
i=31	omega is nan.
i=31	Omega is nan.
i=32	ecc is nan.
i=32	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=32	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=32	inc is nan.
i=32	omega is nan.
i=32	Omega is nan.
i=33	ecc is nan.
i=33	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=33	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=33	inc is nan.
i=33	omega is nan.
i=33	Omega is nan.
i=34	ecc is nan.
i=34	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=34	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=34	inc is nan.
i=34	omega is nan.
i=34	Omega is nan.
i=35	ecc is nan.
i=35	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=35	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=35	inc is nan.
i=35	omega is nan.
i=35	Omega is nan.
i=36	ecc is nan.
i=36	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=36	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=36	inc is nan.
i=36	omega is nan.
i=36	Omega is nan.
i=37	ecc is nan.
i=37	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=37	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=37	inc is nan.
i=37	omega is nan.
i=37	Omega is nan.
i=38	ecc is nan.
i=38	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=38	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=38	inc is nan.
i=38	omega is nan.
i=38	Omega is nan.
i=39	ecc is nan.
i=39	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=39	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=39	inc is nan.
i=39	omega is nan.
i=39	Omega is nan.
i=40	ecc is nan.
i=40	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=40	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=40	inc is nan.
i=40	omega is nan.
i=40	Omega is nan.
i=41	ecc is nan.
i=41	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=41	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=41	inc is nan.
i=41	omega is nan.
i=41	Omega is nan.
i=42	ecc is nan.
i=42	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=42	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=42	inc is nan.
i=42	omega is nan.
i=42	Omega is nan.
i=43	ecc is nan.
i=43	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=43	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=43	inc is nan.
i=43	omega is nan.
i=43	Omega is nan.
i=44	ecc is nan.
